subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Acc1 (incorrect),113.09115588493174,0.2579241825458183,116.0,1.2662220383732068,28,0.5829852144703648,0.4424197666490382,104.0,85.93466056049613,116.22989495642304,30.29523439592691
02,N1,Acc1 (incorrect),174.54452365789217,-1.7581816560025678,172.0,-3.7934802774113314,28,0.8876773230795549,1.980654017276272,172.0,139.6700335545502,206.94972398615914,67.27969043160894
02,P3b,Acc1 (incorrect),nan,-0.6585720397159105,504.0,0.1208016695031132,28,0.7043382404446401,0.9350224109657344,472.0,425.56939547420984,533.8787822305209,108.30938675631103
02,P1,Acc1 (correct),110.1121794620534,0.7782242440960303,116.0,2.0333100554000416,140,0.22331604914174183,3.4848558672201855,104.0,85.93466056049613,116.22989495642304,30.29523439592691
02,N1,Acc1 (correct),164.58303486795194,-1.5718644876862198,164.0,-3.304728022901462,140,0.25910222465746363,6.066580438528632,172.0,139.6700335545502,206.94972398615914,67.27969043160894
02,P3b,Acc1 (correct),476.5542239565423,2.9190820003033875,476.0,3.5767439079738574,140,0.3292391619794753,8.866144545967963,472.0,425.56939547420984,533.8787822305209,108.30938675631103
03,P1,Acc1 (incorrect),100.8260338447516,4.757064038160577,100.0,5.975778094440064,24,1.7661108251915132,2.693525213880466,104.0,85.93466056049613,116.22989495642304,30.29523439592691
03,N1,Acc1 (incorrect),167.80973941365244,-4.2596755603160394,148.0,-5.286478699307462,24,1.8645922205142054,2.284507847587894,172.0,139.6700335545502,206.94972398615914,67.27969043160894
03,P3b,Acc1 (incorrect),nan,-4.568299716522965,480.0,-3.824609966791158,24,0.9318230238093548,4.902540074452604,472.0,425.56939547420984,533.8787822305209,108.30938675631103
03,P1,Acc1 (correct),102.78849114063834,4.003901558854195,104.0,4.839181256653864,132,0.26867727594018903,14.902270930220068,104.0,85.93466056049613,116.22989495642304,30.29523439592691
03,N1,Acc1 (correct),169.11675035718727,-5.727802554924482,156.0,-6.950775205034083,132,0.3814364935089808,15.016398935068395,172.0,139.6700335545502,206.94972398615914,67.27969043160894
03,P3b,Acc1 (correct),nan,-0.7538447398397172,528.0,-0.15783597532736607,132,0.5236055327956922,1.4397188200336741,472.0,425.56939547420984,533.8787822305209,108.30938675631103
04,P1,Acc1 (incorrect),nan,-0.22823642356688267,108.0,0.06424683523575818,59,0.35736611813159347,0.6386627382589158,104.0,85.93466056049613,116.22989495642304,30.29523439592691
04,N1,Acc1 (incorrect),184.63325908645902,-0.5338921603332142,180.0,-1.1458346679795326,59,0.24954080131346587,2.139498460865141,172.0,139.6700335545502,206.94972398615914,67.27969043160894
04,P3b,Acc1 (incorrect),480.55105118378185,2.7089059761311374,472.0,3.055935269741962,59,0.28749070322768977,9.422586350507865,472.0,425.56939547420984,533.8787822305209,108.30938675631103
04,P1,Acc1 (correct),105.35707461953001,0.6949098733035386,116.0,1.0489861135269367,112,0.4163001231524516,1.669252144441616,104.0,85.93466056049613,116.22989495642304,30.29523439592691
04,N1,Acc1 (correct),194.4092999911047,-0.42769804614929613,204.0,-1.4630620005206476,112,0.32770447648129186,1.3051333651028498,172.0,139.6700335545502,206.94972398615914,67.27969043160894
04,P3b,Acc1 (correct),484.05863056244414,3.143631408490373,476.0,3.6930500819960415,112,0.30999391756624245,10.140945451997819,472.0,425.56939547420984,533.8787822305209,108.30938675631103
05,P1,Acc1 (incorrect),106.71421634268663,0.35181327441373716,116.0,0.6210222480833761,34,0.4626549413104603,0.7604226022470084,104.0,85.93466056049613,116.22989495642304,30.29523439592691
05,N1,Acc1 (incorrect),172.82654882883995,-4.64236202940732,172.0,-6.555659453502651,34,0.37127750911253116,12.503752356300843,172.0,139.6700335545502,206.94972398615914,67.27969043160894
05,P3b,Acc1 (incorrect),nan,-1.0578631667332223,452.0,-0.4505916118164502,34,0.3126584016086651,3.3834471144558695,472.0,425.56939547420984,533.8787822305209,108.30938675631103
05,P1,Acc1 (correct),105.53447545100236,0.5997833198039149,112.0,0.8506956162875023,111,0.11702010250435813,5.125472521113006,104.0,85.93466056049613,116.22989495642304,30.29523439592691
05,N1,Acc1 (correct),173.75799267717017,-4.677403016134457,172.0,-6.641165797011061,111,0.1552990943729877,30.11867541803278,172.0,139.6700335545502,206.94972398615914,67.27969043160894
05,P3b,Acc1 (correct),502.58423364306094,0.7001752534155978,512.0,1.4192107570196437,111,0.19230445777769506,3.6409725573028786,472.0,425.56939547420984,533.8787822305209,108.30938675631103
08,P1,Acc1 (incorrect),nan,-0.505684002583844,88.0,0.27825710913027885,35,0.49577712055416545,1.0199825317041757,104.0,85.93466056049613,116.22989495642304,30.29523439592691
08,N1,Acc1 (incorrect),179.1025299194565,-3.02346206848216,188.0,-4.199691943195506,35,0.20515834710131153,14.737212066682865,172.0,139.6700335545502,206.94972398615914,67.27969043160894
08,P3b,Acc1 (incorrect),nan,-0.2538510188119406,508.0,0.22834248493365863,35,0.6293987598447008,0.4033230362172565,472.0,425.56939547420984,533.8787822305209,108.30938675631103
08,P1,Acc1 (correct),107.4103131308131,0.6154732045538363,116.0,1.2219151018824534,113,0.3529547276329184,1.743773794110908,104.0,85.93466056049613,116.22989495642304,30.29523439592691
08,N1,Acc1 (correct),187.2443511300725,-1.421279762830169,200.0,-2.875362592078442,113,0.17035986819140037,8.342808537708848,172.0,139.6700335545502,206.94972398615914,67.27969043160894
