subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Increasing 1 to 2,114.32286290262546,4.350447880970558,124.0,5.288378571607958,7,1.6248740809933477,2.6774061644893505,116.0,95.79762033620867,130.75751839842528,34.95989806221661
02,N1,Increasing 1 to 2,160.01309323876367,-0.5092647882498612,168.0,-2.6811443624252638,7,1.600403831151715,0.3182101781669529,176.0,144.53312471731238,213.6816855445914,69.14856082727903
02,P3b,Increasing 1 to 2,490.6506446931188,0.321248204074644,456.0,1.6978886188385984,7,0.8815756697108751,0.3644023027314284,480.0,417.21548766043816,537.4241148428013,120.2086271823631
02,Fz,Increasing 1 to 2,107.17118779714683,-4.888358234396623,116.0,-6.4138768291307,7,2.1360407837015165,2.288513530123546,108.0,86.66100927821785,122.24366070649228,35.58265142827443
02,P1,Decreasing 2 to 1,114.43932814580313,5.507050442558426,120.0,6.830579375565208,6,1.7467904002063623,3.1526681403263,116.0,95.79762033620867,130.75751839842528,34.95989806221661
02,N1,Decreasing 2 to 1,nan,2.5534258466136177,176.0,0.582769964342959,6,1.7511947279373232,1.4581050330257772,176.0,144.53312471731238,213.6816855445914,69.14856082727903
02,P3b,Decreasing 2 to 1,470.0464949886091,1.104563276891924,536.0,2.6796268909408982,6,1.4688471185814418,0.7519933578646839,480.0,417.21548766043816,537.4241148428013,120.2086271823631
02,Fz,Decreasing 2 to 1,107.83838869071596,-1.8249239516240887,112.0,-2.5837441585433742,6,1.3215188048093653,1.3809292345918163,108.0,86.66100927821785,122.24366070649228,35.58265142827443
02,P1,Increasing 1 to 3,108.9894323590369,0.7310296189603382,96.0,1.1989297982616072,8,1.2133799002560468,0.6024738161610199,116.0,95.79762033620867,130.75751839842528,34.95989806221661
02,N1,Increasing 1 to 3,177.14965902485508,-3.8167467326364224,168.0,-4.694283481470476,8,1.3880602169246432,2.7496982379429658,176.0,144.53312471731238,213.6816855445914,69.14856082727903
02,P3b,Increasing 1 to 3,486.70814375751723,2.9089247127332873,504.0,4.48621281837611,8,0.9669607094380743,3.0083173849160203,480.0,417.21548766043816,537.4241148428013,120.2086271823631
02,Fz,Increasing 1 to 3,nan,0.41816109155010334,92.0,-1.2882835070021934,8,1.5117168789402338,0.2766133641659468,108.0,86.66100927821785,122.24366070649228,35.58265142827443
02,P1,Decreasing 3 to 1,116.38368325392517,4.1918910204840625,120.0,6.209333774322908,8,1.378602510210561,3.0406814070313954,116.0,95.79762033620867,130.75751839842528,34.95989806221661
02,N1,Decreasing 3 to 1,nan,0.2598359043547881,172.0,-1.4145784807364221,8,1.393642824782845,0.18644368537919698,176.0,144.53312471731238,213.6816855445914,69.14856082727903
02,P3b,Decreasing 3 to 1,466.80638524224725,3.9087893906852207,448.0,5.543687698730579,8,1.0701184137928115,3.6526699665239217,480.0,417.21548766043816,537.4241148428013,120.2086271823631
02,Fz,Decreasing 3 to 1,119.44897134128782,-0.06059613697822172,120.0,-2.392656490901629,8,1.5852360953471543,0.03822530735710484,108.0,86.66100927821785,122.24366070649228,35.58265142827443
03,P1,Increasing 1 to 2,100.86984087675253,0.5200969101467747,96.0,2.1969399738584148,7,1.250255974842118,0.4159923412583191,116.0,95.79762033620867,130.75751839842528,34.95989806221661
03,N1,Increasing 1 to 2,176.95057805820255,-4.40898674340126,148.0,-6.986535257152423,7,1.4081249261032458,3.1311048200832623,176.0,144.53312471731238,213.6816855445914,69.14856082727903
03,P3b,Increasing 1 to 2,nan,-1.9447762714092287,452.0,-0.2722639076797548,7,2.250318893247224,0.8642225229700243,480.0,417.21548766043816,537.4241148428013,120.2086271823631
03,Fz,Increasing 1 to 2,102.79682628591554,-2.854206226846639,104.0,-3.3542245859860427,7,0.958758755042174,2.976980613565388,108.0,86.66100927821785,122.24366070649228,35.58265142827443
03,P1,Decreasing 2 to 1,112.26980068717764,8.70867998117211,120.0,9.097804596222007,9,0.8094421250746545,10.758866769343037,116.0,95.79762033620867,130.75751839842528,34.95989806221661
03,N1,Decreasing 2 to 1,188.27176892425862,-1.0128037915781278,188.0,-1.8224245755592337,9,1.054084558119861,0.9608373292031102,176.0,144.53312471731238,213.6816855445914,69.14856082727903
03,P3b,Decreasing 2 to 1,506.2192774025656,1.7595697825842411,536.0,4.910433129945955,9,0.7379431426332337,2.3844245998485656,480.0,417.21548766043816,537.4241148428013,120.2086271823631
03,Fz,Decreasing 2 to 1,100.67649771299332,-4.796683296697716,92.0,-6.411816168992805,9,0.7747880286097414,6.1909620690768215,108.0,86.66100927821785,122.24366070649228,35.58265142827443
03,P1,Increasing 1 to 3,106.31420043926113,4.498532025471696,100.0,7.468012305548097,6,1.9900162898246607,2.2605503525139783,116.0,95.79762033620867,130.75751839842528,34.95989806221661
03,N1,Increasing 1 to 3,177.7672064680853,-5.627010216775214,148.0,-7.192838849928362,6,1.9093769272677363,2.947040019399053,176.0,144.53312471731238,213.6816855445914,69.14856082727903
03,P3b,Increasing 1 to 3,nan,-2.0744252571187456,456.0,-1.0726013030976989,6,1.2079691039410156,1.7172833728535812,480.0,417.21548766043816,537.4241148428013,120.2086271823631
03,Fz,Increasing 1 to 3,102.86053330192749,-4.826422304215934,100.0,-5.857562979053741,6,1.2637910460844823,3.819003401843453,108.0,86.66100927821785,122.24366070649228,35.58265142827443
