subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,3 to 1,109.8376242934699,2.425049692435942,116.0,6.2185279314098345,7,1.7550506011658114,1.3817548569967593,108.0,84.62677840257274,118.58229574110786,33.95551733853512
02,N1,3 to 1,nan,0.935137006119104,172.0,-1.3197413173918102,7,1.6808815772621877,0.5563372332524763,172.0,138.4460868136887,211.13095481949352,72.68486800580482
02,P3b,3 to 1,471.1689636533302,3.5912353990908117,480.0,6.1962519852229665,7,1.0267764846801246,3.4975824365607693,476.0,429.0166146917511,545.7749652811149,116.75835058936377
02,P1,3 to 2,nan,-0.31894567931587203,88.0,1.094757554409223,7,1.0121572584519294,0.3151147478838337,108.0,84.62677840257274,118.58229574110786,33.95551733853512
02,N1,3 to 2,164.58210754992848,-2.2605374062064065,144.0,-3.567080217879907,7,0.6682812424160611,3.382613879799775,172.0,138.4460868136887,211.13095481949352,72.68486800580482
02,P3b,3 to 2,469.9750359372335,3.6389458157542585,440.0,5.971581049471348,7,1.1600413444453959,3.1369104499409044,476.0,429.0166146917511,545.7749652811149,116.75835058936377
02,P1,3 to 4,nan,-0.6428894656351596,116.0,2.1143148453351785,6,1.61831526432706,0.3972584822046344,108.0,84.62677840257274,118.58229574110786,33.95551733853512
02,N1,3 to 4,156.01867536976525,-0.7295933034444585,160.0,-3.955141303300213,6,1.145832659026455,0.6367363486255926,172.0,138.4460868136887,211.13095481949352,72.68486800580482
02,P3b,3 to 4,519.7578824008025,1.1694014391361873,544.0,3.2828488168808896,6,1.0764782490501343,1.0863214748352295,476.0,429.0166146917511,545.7749652811149,116.75835058936377
02,P1,3 to 5,100.56364410690739,3.3405240958236906,100.0,4.601418036946689,7,1.7575822253016755,1.900636025862355,108.0,84.62677840257274,118.58229574110786,33.95551733853512
02,N1,3 to 5,158.7800762454347,-3.3373264052102667,152.0,-6.513865522679326,7,1.7048269983470123,1.9575748204633747,172.0,138.4460868136887,211.13095481949352,72.68486800580482
02,P3b,3 to 5,531.7721707877911,0.05550074709467697,496.0,2.457131422238557,7,0.9683069668969153,0.05731730638326132,476.0,429.0166146917511,545.7749652811149,116.75835058936377
02,P1,3 to 6,nan,-2.429193172868435,104.0,-2.1023563994114896,6,1.4609570210396232,1.6627410237844031,108.0,84.62677840257274,118.58229574110786,33.95551733853512
02,N1,3 to 6,159.35275549101297,-2.3085707811697187,156.0,-4.608048805167388,6,1.7713199199661345,1.303305379873928,172.0,138.4460868136887,211.13095481949352,72.68486800580482
02,P3b,3 to 6,468.6297738767423,1.8377653661792246,432.0,4.019157808895713,6,1.5893055898340522,1.1563322862100518,476.0,429.0166146917511,545.7749652811149,116.75835058936377
03,P1,3 to 1,nan,-0.7041234447559799,116.0,2.111477761042078,5,2.8302691291398547,0.24878321199439066,108.0,84.62677840257274,118.58229574110786,33.95551733853512
03,N1,3 to 1,187.8383397964447,-2.3188796148468946,184.0,-6.59894364926248,5,3.181818988221057,0.7287905513894024,172.0,138.4460868136887,211.13095481949352,72.68486800580482
03,P3b,3 to 1,nan,-4.9506205038439,544.0,-0.6131377601914486,5,2.6975695008748457,1.8352151824960838,476.0,429.0166146917511,545.7749652811149,116.75835058936377
03,P1,3 to 2,103.02623369683243,2.644992837027695,108.0,3.3178559728806363,7,1.1535022046699646,2.293010647330726,108.0,84.62677840257274,118.58229574110786,33.95551733853512
03,N1,3 to 2,173.4310511350101,-6.473413811663939,144.0,-7.80998982777287,7,1.098536263950372,5.892762964770351,172.0,138.4460868136887,211.13095481949352,72.68486800580482
03,P3b,3 to 2,530.9593081419698,0.5063498450861915,544.0,2.8191141477768635,7,1.6349464910577691,0.30970423060059654,476.0,429.0166146917511,545.7749652811149,116.75835058936377
03,P1,3 to 4,102.27600319641657,6.280541545922517,104.0,7.391743592575373,8,1.9685480116034708,3.1904436716312214,108.0,84.62677840257274,118.58229574110786,33.95551733853512
03,N1,3 to 4,168.51915148590567,-4.504367248692655,148.0,-6.392790460113335,8,2.8720410179985705,1.5683505982207728,172.0,138.4460868136887,211.13095481949352,72.68486800580482
03,P3b,3 to 4,499.8278553110344,0.9989118281417568,540.0,2.3591669500815744,8,3.3856208099725387,0.2950453946878532,476.0,429.0166146917511,545.7749652811149,116.75835058936377
03,P1,3 to 5,102.93321092628592,4.7291495794402145,104.0,5.63794854522318,8,1.6198100110574738,2.9195705342954668,108.0,84.62677840257274,118.58229574110786,33.95551733853512
03,N1,3 to 5,171.48840865694697,-4.769163956099403,148.0,-6.362187929922679,8,1.8876642470566791,2.526489529870406,172.0,138.4460868136887,211.13095481949352,72.68486800580482
03,P3b,3 to 5,nan,-1.5672959093894407,528.0,0.16273420830529337,8,1.1834570437021599,1.3243369649366685,476.0,429.0166146917511,545.7749652811149,116.75835058936377
03,P1,3 to 6,100.95303764395214,6.935197682161505,100.0,8.133320733807595,6,1.379794801058573,5.026252944887783,108.0,84.62677840257274,118.58229574110786,33.95551733853512
03,N1,3 to 6,155.5150497442708,-3.1017813598216355,148.0,-7.040611071954626,6,1.483267818636666,2.0911809188125,172.0,138.4460868136887,211.13095481949352,72.68486800580482
03,P3b,3 to 6,511.9347068152919,0.6504657947392711,492.0,1.7025719195592026,6,1.5365802180253088,0.42332042747185583,476.0,429.0166146917511,545.7749652811149,116.75835058936377
