subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,5a,24.059951509099516,0.9729372521727391,108.0,6.353086191792138,1,1.7075453641923481,0.5697870595859271,96.0,11.806780105409473,113.48178113118604,101.67500102577657
02,N1,5a,147.41084978429822,-1.7725758209780196,148.0,-6.9588073196411,1,2.2173988441404924,0.799394220693348,172.0,130.0408560728813,207.1748221651066,77.13396609222531
02,P3b,5a,nan,-0.9761590105856803,368.0,1.9991590210834194,1,2.927404473242812,0.33345546182907443,356.0,339.1255277081982,374.9975570299638,35.87202932176558
02,Fz,5a,104.0767077072745,-9.08445908913068,108.0,-9.382529728282181,1,3.1992499066507607,2.8395590698449196,104.0,88.53594357789143,119.03710407983203,30.501160501940603
02,P1,5b,84.43934718181717,2.1884420653200323,76.0,7.19651546697415,3,3.5600353021114897,0.614724821414565,96.0,11.806780105409473,113.48178113118604,101.67500102577657
02,N1,5b,nan,3.195553378878477,140.0,-1.245566471038645,3,3.719415539151249,0.8591547099917975,172.0,130.0408560728813,207.1748221651066,77.13396609222531
02,P3b,5b,359.56841637483313,3.9661616650302043,372.0,6.371095380398649,3,2.383801641918189,1.6637968509153,356.0,339.1255277081982,374.9975570299638,35.87202932176558
02,Fz,5b,106.76434196801095,-6.799875764349298,112.0,-9.300638487985374,3,3.773772066032833,1.8018777089252365,104.0,88.53594357789143,119.03710407983203,30.501160501940603
02,P1,5c,102.93240096163814,1.3622631203395414,100.0,7.666088516288899,2,2.1588330409652916,0.6310182837161066,96.0,11.806780105409473,113.48178113118604,101.67500102577657
02,N1,5c,140.24956402971688,-0.6224999878243217,144.0,-5.264228650220949,2,2.962784255560979,0.21010641819630446,172.0,130.0408560728813,207.1748221651066,77.13396609222531
02,P3b,5c,371.67415458985266,0.09791094003265732,372.0,1.0895400059813016,2,2.280081140366958,0.04294186654116154,356.0,339.1255277081982,374.9975570299638,35.87202932176558
02,Fz,5c,104.48772034477497,-7.571206369859125,108.0,-8.634041998801717,2,2.048249881709555,3.6964270997735293,104.0,88.53594357789143,119.03710407983203,30.501160501940603
02,P1,5d,nan,-0.9199274259203422,92.0,2.037181067233985,3,1.5001182336918257,0.6132366137943537,96.0,11.806780105409473,113.48178113118604,101.67500102577657
