subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Small Ratio 0.33 (1:3),113.5635570628801,2.4377037911250468,120.0,3.4783813708906615,16,1.0696716752781006,2.2789271207833712,116.0,94.22172226103902,127.79183581097828,33.570113549939265
02,N1,Small Ratio 0.33 (1:3),176.35549478359002,-1.639013572272882,172.0,-3.0300827670625456,16,0.9543653248111673,1.7173859209492766,172.0,141.65164555229515,214.37681535520835,72.7251698029132
02,P3b,Small Ratio 0.33 (1:3),475.4399443537756,3.5461516548066263,468.0,4.459995463836895,16,0.580078628865619,6.113225825508093,476.0,420.6829297709079,535.9609308250201,115.27800105411222
02,Fz,Small Ratio 0.33 (1:3),nan,0.17878247728594066,120.0,-0.08755445771985484,16,1.3588897745896238,0.13156510603660393,104.0,85.60940201122654,122.01419564341458,36.404793632188046
02,P1,Small Ratio 0.5 (1:2),112.27656490978354,4.793069812254652,120.0,5.971332134324984,13,1.022467188235722,4.687749267069534,116.0,94.22172226103902,127.79183581097828,33.570113549939265
02,N1,Small Ratio 0.5 (1:2),nan,0.96423042596581,172.0,-1.0612931230734113,13,0.8764824850145823,1.100113741519624,172.0,141.65164555229515,214.37681535520835,72.7251698029132
02,P3b,Small Ratio 0.5 (1:2),474.36759373054696,0.7287731938239662,452.0,1.5969128871845395,13,0.602500454246013,1.2095811524921998,476.0,420.6829297709079,535.9609308250201,115.27800105411222
02,Fz,Small Ratio 0.5 (1:2),107.34244159766607,-3.474465488501607,116.0,-4.637852785070688,13,1.3277268614265711,2.616852599312844,104.0,85.60940201122654,122.01419564341458,36.404793632188046
02,P1,Small Ratio 0.67 (2:3),112.23784064529555,1.368480917192144,120.0,1.7405395890832485,13,0.6877807801462066,1.98970508728266,116.0,94.22172226103902,127.79183581097828,33.570113549939265
02,N1,Small Ratio 0.67 (2:3),172.01804477700546,-1.9262418440734541,176.0,-3.526740910080113,13,0.865443901511574,2.225726983238432,172.0,141.65164555229515,214.37681535520835,72.7251698029132
02,P3b,Small Ratio 0.67 (2:3),459.77705554321403,2.8187179924387875,444.0,4.826398225148651,13,1.2587152111595585,2.2393611894481813,476.0,420.6829297709079,535.9609308250201,115.27800105411222
02,Fz,Small Ratio 0.67 (2:3),nan,0.2958355374925223,92.0,0.01366622519212588,13,0.7894710861406926,0.3747262473394764,104.0,85.60940201122654,122.01419564341458,36.404793632188046
03,P1,Small Ratio 0.33 (1:3),109.91161545006821,3.5649517317425112,116.0,3.7173635162222585,12,1.010700369608017,3.527209288668923,116.0,94.22172226103902,127.79183581097828,33.570113549939265
03,N1,Small Ratio 0.33 (1:3),182.28406886097451,-4.103751207622839,184.0,-5.918478321224771,12,1.2628016063588619,3.2497196606009373,172.0,141.65164555229515,214.37681535520835,72.7251698029132
03,P3b,Small Ratio 0.33 (1:3),nan,-2.9299867332366856,532.0,-1.571252827431143,12,1.2477515165744606,2.348213321575904,476.0,420.6829297709079,535.9609308250201,115.27800105411222
03,Fz,Small Ratio 0.33 (1:3),107.26884976607437,-2.7412973153449767,120.0,-3.811351408588912,12,1.0113284585759024,2.710590503114213,104.0,85.60940201122654,122.01419564341458,36.404793632188046
03,P1,Small Ratio 0.5 (1:2),109.55653373446047,5.300265005563279,100.0,5.570442727580746,16,0.5655725429419507,9.371503393698672,116.0,94.22172226103902,127.79183581097828,33.570113549939265
03,N1,Small Ratio 0.5 (1:2),179.20783602526387,-2.5040682652187765,152.0,-3.4292878586133018,16,0.5431332077002486,4.610412749059442,172.0,141.65164555229515,214.37681535520835,72.7251698029132
03,P3b,Small Ratio 0.5 (1:2),524.6035682252195,0.15947748927592137,532.0,1.6774613472047595,16,1.120134587355215,0.14237350678766975,476.0,420.6829297709079,535.9609308250201,115.27800105411222
03,Fz,Small Ratio 0.5 (1:2),101.39541570089267,-3.94684957863787,92.0,-4.973864690156646,16,0.5160864700565668,7.647651716591731,104.0,85.60940201122654,122.01419564341458,36.404793632188046
03,P1,Small Ratio 0.67 (2:3),106.86903726541445,1.8028035164687557,108.0,2.9731306833448166,15,0.9503278983022303,1.8970331394979365,116.0,94.22172226103902,127.79183581097828,33.570113549939265
03,N1,Small Ratio 0.67 (2:3),175.05533448933906,-5.920946743874802,148.0,-7.102923828286248,15,1.0225806538674382,5.790200236510988,172.0,141.65164555229515,214.37681535520835,72.7251698029132
03,P3b,Small Ratio 0.67 (2:3),nan,-0.9227089367386678,468.0,0.047229806010246914,15,0.7970057829617802,1.1577192493004982,476.0,420.6829297709079,535.9609308250201,115.27800105411222
03,Fz,Small Ratio 0.67 (2:3),105.63629687381585,-0.48929210599642503,104.0,-1.5070953703385206,15,1.1594154430514876,0.4220162056049968,104.0,85.60940201122654,122.01419564341458,36.404793632188046
04,P1,Small Ratio 0.33 (1:3),112.63128445006583,1.327508668586574,124.0,1.8791753429254165,16,0.7696166702355266,1.7248959383641147,116.0,94.22172226103902,127.79183581097828,33.570113549939265
04,N1,Small Ratio 0.33 (1:3),206.56720580042,-0.25597372353619935,192.0,-1.7550455691683366,16,0.5188276611019786,0.49336946105093304,172.0,141.65164555229515,214.37681535520835,72.7251698029132
04,P3b,Small Ratio 0.33 (1:3),483.44007642250926,3.237403458992102,532.0,4.244385040148075,16,0.5824010167374786,5.55871876242171,476.0,420.6829297709079,535.9609308250201,115.27800105411222
