subject_id,component,condition,latency_frac_area_ms,mean_amplitude_roi,peak_latency_ms,peak_amplitude_roi,n_epochs,baseline_noise_uv,snr,collapsed_peak_latency_ms,window_start_ms,window_end_ms,fwhm_ms
02,P1,Decrease by 1 (no 1),nan,-0.6268947819531157,120.0,0.040235229863891074,19,0.6560210249269527,0.955601662344465,112.0,98.35277676080341,121.29653671185753,22.94375995105412
02,N1,Decrease by 1 (no 1),164.24996435211904,-2.6408772678874475,160.0,-4.774243784003343,19,1.06234976454825,2.4858830453174194,172.0,141.018816611294,215.33714600555106,74.31832939425706
02,P3b,Decrease by 1 (no 1),476.2532861803843,3.6945582921687854,452.0,4.425575474116148,19,1.1639818356754656,3.1740686829746023,464.0,423.5987353855214,540.3705521136111,116.77181672808968
02,Fz,Decrease by 1 (no 1),nan,1.8606901617085891,108.0,1.5276561306291372,19,0.7380565410009086,2.521067233121776,104.0,91.18787427323443,117.28030765860032,26.092433385365894
02,P1,Decrease by 2 (no 1),114.0199392933756,1.7753272039292796,120.0,3.2496134374123464,20,0.7275008563944467,2.4403094351365375,112.0,98.35277676080341,121.29653671185753,22.94375995105412
02,N1,Decrease by 2 (no 1),166.52806559523785,-2.199396353089455,168.0,-4.877707767369899,20,0.6525499504342297,3.3704643631125855,172.0,141.018816611294,215.33714600555106,74.31832939425706
02,P3b,Decrease by 2 (no 1),462.75696165506514,2.440783168501796,468.0,4.720584162275676,20,0.6497566827012715,3.756457199262015,464.0,423.5987353855214,540.3705521136111,116.77181672808968
02,Fz,Decrease by 2 (no 1),nan,1.3640996455883168,112.0,-0.40574868070455183,20,0.38674986467505396,3.5270849977786782,104.0,91.18787427323443,117.28030765860032,26.092433385365894
02,P1,Decrease by 3 (no 1),111.95905306736711,1.9043020431758817,116.0,2.510598044090389,13,0.8538658343912756,2.2302122493675673,112.0,98.35277676080341,121.29653671185753,22.94375995105412
02,N1,Decrease by 3 (no 1),163.06353811316785,-2.5486449256278134,160.0,-5.651742901360443,13,0.5989238400114995,4.255373981404512,172.0,141.018816611294,215.33714600555106,74.31832939425706
02,P3b,Decrease by 3 (no 1),462.8667542137284,4.073292118706032,432.0,6.307022370140939,13,0.43498255021321297,9.36426557044518,464.0,423.5987353855214,540.3705521136111,116.77181672808968
02,Fz,Decrease by 3 (no 1),107.92660650993082,-0.7158443106510102,108.0,-1.6581480705493055,13,1.109790837780258,0.6450263295404404,104.0,91.18787427323443,117.28030765860032,26.092433385365894
03,P1,Decrease by 1 (no 1),107.9623883655428,2.926763369833928,104.0,3.984004802891987,20,1.1341724434478981,2.580527667324143,112.0,98.35277676080341,121.29653671185753,22.94375995105412
03,N1,Decrease by 1 (no 1),177.68479218067588,-6.520757693342915,192.0,-7.295615122271688,20,0.9496003117211809,6.8668445164301115,172.0,141.018816611294,215.33714600555106,74.31832939425706
03,P3b,Decrease by 1 (no 1),nan,-0.9025563327094991,512.0,0.2609089407780532,20,0.5261208071353625,1.715492564576116,464.0,423.5987353855214,540.3705521136111,116.77181672808968
03,Fz,Decrease by 1 (no 1),105.09814139776367,-3.789009431203888,108.0,-4.761817138405971,20,1.1843499483260622,3.1992313053749037,104.0,91.18787427323443,117.28030765860032,26.092433385365894
03,P1,Decrease by 2 (no 1),107.14256471884158,2.9977227201963856,104.0,4.464326186022613,14,1.3034638456551324,2.2998127107159645,112.0,98.35277676080341,121.29653671185753,22.94375995105412
03,N1,Decrease by 2 (no 1),171.61245365510487,-5.243901028631628,160.0,-7.226160495967457,14,1.7737823657297525,2.9563384606511365,172.0,141.018816611294,215.33714600555106,74.31832939425706
03,P3b,Decrease by 2 (no 1),nan,-1.4978934405640163,460.0,-0.230061004139719,14,2.5640687013495644,0.5841861568590652,464.0,423.5987353855214,540.3705521136111,116.77181672808968
03,Fz,Decrease by 2 (no 1),103.3941953062157,-4.914048445317246,104.0,-6.064759770652225,14,1.4029115710961053,3.502749956989708,104.0,91.18787427323443,117.28030765860032,26.092433385365894
03,P1,Decrease by 3 (no 1),109.21542056298568,5.049759986893021,104.0,5.699064356766788,12,1.2777548920927808,3.9520568601558885,112.0,98.35277676080341,121.29653671185753,22.94375995105412
03,N1,Decrease by 3 (no 1),180.49613663963524,-8.890990853497236,212.0,-10.692089710335319,12,1.8957048545786486,4.690071258731573,172.0,141.018816611294,215.33714600555106,74.31832939425706
03,P3b,Decrease by 3 (no 1),nan,-0.7941908295979053,536.0,0.39084307479424707,12,2.3679339663582075,0.3353939936168662,464.0,423.5987353855214,540.3705521136111,116.77181672808968
03,Fz,Decrease by 3 (no 1),104.23491652716281,-5.0414269527232936,104.0,-5.622270078104371,12,1.9300138706930328,2.612119544463693,104.0,91.18787427323443,117.28030765860032,26.092433385365894
04,P1,Decrease by 1 (no 1),112.66750179162689,1.086521810043665,120.0,1.6072247308020453,17,0.867080958038829,1.253080003626385,112.0,98.35277676080341,121.29653671185753,22.94375995105412
04,N1,Decrease by 1 (no 1),199.3320701995757,-0.6060402925582433,196.0,-1.9324590260967591,17,0.6397882992424909,0.9472512912095997,172.0,141.018816611294,215.33714600555106,74.31832939425706
04,P3b,Decrease by 1 (no 1),481.3973558544476,3.693942486930714,480.0,4.778317272282944,17,0.5419064370295322,6.816568755261723,464.0,423.5987353855214,540.3705521136111,116.77181672808968
04,Fz,Decrease by 1 (no 1),110.47752682705377,-0.48275119177908976,116.0,-1.182386450504831,17,0.4917197095728754,0.9817609145633475,104.0,91.18787427323443,117.28030765860032,26.092433385365894
